db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	Mibig_id	neighbours	taxid	lineage
ADD2700	gold	thf1_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	QKM21619.1	1556.0	1954.0	(9082, 10276, '(+)')	thf1	MT431590	BGC0002351	['thf1_PCP.2', 'thf1_Condensation_Dual.2']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2701	gold	thf1_AMP-binding.3	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	3	QKM21619.1	2633.0	3034.0	(12313, 13516, '(+)')	thf1	MT431590	BGC0002351	['thf1_PCP.3']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2702	gold	thf2_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	QKM21620.1	554.0	955.0	(15720, 16923, '(+)')	thf2	MT431590	BGC0002351	['thf2_Condensation_Dual.1', 'thf2_PCP.1', 'thf2_Condensation_LCL.1', 'thf2_Thioesterase.1', 'thf2_Thioesterase.2']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2703	gold	thf2_AMP-binding.2	valine	CC(C)[C@@H](C(=O)O)N	2	QKM21620.1	1611.0	2010.0	(18891, 20088, '(+)')	thf2	MT431590	BGC0002351	['thf2_PCP.2', 'thf2_Condensation_Dual.2', 'thf2_Condensation_LCL.2']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2704	gold	thf2_AMP-binding.3	alanine	C[C@@H](C(=O)O)N	3	QKM21620.1	2684.0	3076.0	(22110, 23286, '(+)')	thf2	MT431590	BGC0002351	['thf2_PCP.3', 'thf2_Condensation_LCL.3']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2705	gold	thf2_AMP-binding.4	proline	C1C[C@H](NC1)C(=O)O	4	QKM21620.1	3730.0	4134.0	(25248, 26460, '(+)')	thf2	MT431590	BGC0002351	['thf2_PCP.4']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2706	gold	thf2_AMP-binding.5	threonine	C[C@H]([C@@H](C(=O)O)N)O	5	QKM21620.1	4789.0	5197.0	(28425, 29649, '(+)')	thf2	MT431590	BGC0002351	['thf2_PCP.5']	984195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. SHC52'}
ADD2707	gold	pynC_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	ATG32071.1	9.0	400.0	(2079, 3252, '(+)')	pynC	MF817819	BGC0001750	[]	889268	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': nan, 'order': 'Nannocystales', 'family': 'Nannocystaceae', 'genus': 'Nannocystis', 'species': 'Nannocystis pusilla'}
ADD2708	gold	pynH_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	ATG32076.1	537.0	938.0	(14610, 15813, '(+)')	pynH	MF817819	BGC0001750	['pynH_Heterocyclization.1', 'pynH_PCP.1']	889268	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': nan, 'order': 'Nannocystales', 'family': 'Nannocystaceae', 'genus': 'Nannocystis', 'species': 'Nannocystis pusilla'}
ADD2709	gold	QCY50741.1_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QCY50741.1	444.0	834.0	(30208, 31378, '(+)')	QCY50741.1	MK144293	BGC0002287	['QCY50741.1_Condensation_LCL.1', 'QCY50741.1_PCP.1']	1309	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Lactobacillales', 'family': 'Streptococcaceae', 'genus': 'Streptococcus', 'species': 'Streptococcus mutans'}
ADD2710	gold	AL066_08460_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	KPN90369.1	960.0	1366.0	(776833, 778051, '(-)')	AL066_08460	LIRD01000002	BGC0001416	['AL066_08460_Thioesterase.1', 'AL066_08460_Condensation_Dual.1', 'AL066_08460_PCP.1', 'AL066_08460_Condensation_LCL.1']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2711	gold	AL066_08460_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	KPN90369.1	2026.0	2432.0	(773635, 774853, '(-)')	AL066_08460	LIRD01000002	BGC0001416	['AL066_08460_PCP.2', 'AL066_08460_Condensation_LCL.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2712	gold	AL066_08460_AMP-binding.3	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	3	KPN90369.1	3117.0	3521.0	(770368, 771580, '(-)')	AL066_08460	LIRD01000002	BGC0001416	['AL066_08460_PCP.3', 'AL066_08460_Condensation_LCL.3']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2713	gold	AL066_08490_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	KPN90374.1	26.0	427.0	(801678, 802881, '(-)')	AL066_08490	LIRD01000002	BGC0001416	['AL066_08490_PCP.1']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2714	gold	AL066_08515_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	KPN90376.1	555.0	947.0	(850546, 851722, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.1', 'AL066_08515_PCP.1', 'AL066_08515_Condensation_LCL.1', 'AL066_08515_Thioesterase.1', 'AL066_08515_Thioesterase.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2715	gold	AL066_08515_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	KPN90376.1	1629.0	2014.0	(853768, 854923, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.2', 'AL066_08515_PCP.2', 'AL066_08515_Condensation_LCL.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2716	gold	AL066_08515_AMP-binding.3	valine	CC(C)[C@@H](C(=O)O)N	3	KPN90376.1	2694.0	3086.0	(856963, 858139, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.3', 'AL066_08515_PCP.3']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2717	gold	AL066_08515_AMP-binding.4	threonine	C[C@H]([C@@H](C(=O)O)N)O	4	KPN90376.1	3767.0	4175.0	(860182, 861406, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.4', 'AL066_08515_PCP.4']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2718	gold	AL066_08515_AMP-binding.5	threonine	C[C@H]([C@@H](C(=O)O)N)O	5	KPN90376.1	4856.0	5259.0	(863449, 864658, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.5', 'AL066_08515_PCP.5']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2719	gold	AL066_08515_AMP-binding.6	alanine	C[C@@H](C(=O)O)N	6	KPN90376.1	5941.0	6326.0	(866704, 867859, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_Condensation_Dual.6', 'AL066_08515_PCP.6']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2720	gold	AL066_08515_AMP-binding.7	2,4-diaminobutyric acid	C(CN)[C@@H](C(=O)O)N	7	KPN90376.1	6982.0	7383.0	(869827, 871030, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_PCP.7', 'AL066_08515_Condensation_Dual.7']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2721	gold	AL066_08515_AMP-binding.8	serine	C([C@@H](C(=O)O)N)O	8	KPN90376.1	8041.0	8441.0	(873004, 874204, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_PCP.8']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2722	gold	AL066_08515_AMP-binding.9	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	9	KPN90376.1	9121.0	9515.0	(876244, 877426, '(+)')	AL066_08515	LIRD01000002	BGC0001416	['AL066_08515_PCP.9']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2723	gold	AL066_08505_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	KPN93063.1	472.0	873.0	(807927, 809130, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_Condensation_Starter.1', 'AL066_08505_PCP.1', 'AL066_08505_Condensation_Dual.1']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2724	gold	AL066_08505_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	KPN93063.1	1557.0	1960.0	(811182, 812391, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.2', 'AL066_08505_Condensation_Dual.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2725	gold	AL066_08505_AMP-binding.3	alanine	C[C@@H](C(=O)O)N	3	KPN93063.1	2641.0	3026.0	(814434, 815589, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.3', 'AL066_08505_Condensation_Dual.3']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2726	gold	AL066_08505_AMP-binding.4	alanine	C[C@@H](C(=O)O)N	4	KPN93063.1	3705.0	4090.0	(817626, 818781, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.4', 'AL066_08505_Condensation_Dual.4']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2727	gold	AL066_08505_AMP-binding.5	alanine	C[C@@H](C(=O)O)N	5	KPN93063.1	4769.0	5154.0	(820818, 821973, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.5', 'AL066_08505_Condensation_Dual.5']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2728	gold	AL066_08505_AMP-binding.6	valine	CC(C)[C@@H](C(=O)O)N	6	KPN93063.1	5832.0	6225.0	(824007, 825186, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.6', 'AL066_08505_Condensation_Dual.6']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2729	gold	AL066_08505_AMP-binding.7	alanine	C[C@@H](C(=O)O)N	7	KPN93063.1	6905.0	7290.0	(827226, 828381, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.7', 'AL066_08505_Condensation_Dual.7']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2730	gold	AL066_08505_AMP-binding.8	threonine	C[C@H]([C@@H](C(=O)O)N)O	8	KPN93063.1	7969.0	8374.0	(830418, 831633, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.8', 'AL066_08505_Condensation_Dual.8']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2731	gold	AL066_08505_AMP-binding.9	serine	C([C@@H](C(=O)O)N)O	9	KPN93063.1	9055.0	9455.0	(833676, 834876, '(+)')	AL066_08505	LIRD01000002	BGC0001416	['AL066_08505_PCP.9']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2732	gold	AL066_08510_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	KPN93064.1	570.0	960.0	(837125, 838295, '(+)')	AL066_08510	LIRD01000002	BGC0001416	['AL066_08510_Condensation_Dual.1', 'AL066_08510_PCP.1']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2733	gold	AL066_08510_AMP-binding.2	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	2	KPN93064.1	1640.0	2035.0	(840335, 841520, '(+)')	AL066_08510	LIRD01000002	BGC0001416	['AL066_08510_Condensation_Dual.2', 'AL066_08510_PCP.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2734	gold	AL066_08510_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	KPN93064.1	2714.0	3114.0	(843557, 844757, '(+)')	AL066_08510	LIRD01000002	BGC0001416	['AL066_08510_Condensation_Dual.3', 'AL066_08510_PCP.3']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2735	gold	AL066_08510_AMP-binding.4	alanine	C[C@@H](C(=O)O)N	4	KPN93064.1	3796.0	4181.0	(846803, 847958, '(+)')	AL066_08510	LIRD01000002	BGC0001416	['AL066_08510_Condensation_Dual.4', 'AL066_08510_PCP.4']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2736	gold	AL066_08465_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	KPN93065.1	472.0	872.0	(793153, 794353, '(-)')	AL066_08465	LIRD01000002	BGC0001416	['AL066_08465_Condensation_Dual.1', 'AL066_08465_Condensation_LCL.1', 'AL066_08465_PCP.1', 'AL066_08465_Condensation_Starter.1']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2737	gold	AL066_08465_AMP-binding.2	2,4-diaminobutyric acid	C(CN)[C@@H](C(=O)O)N	2	KPN93065.1	1529.0	1930.0	(789979, 791182, '(-)')	AL066_08465	LIRD01000002	BGC0001416	['AL066_08465_Condensation_Dual.2', 'AL066_08465_Condensation_LCL.2', 'AL066_08465_PCP.2']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2738	gold	AL066_08465_AMP-binding.3	glycine	NCC(=O)O	3	KPN93065.1	2614.0	3016.0	(786721, 787927, '(-)')	AL066_08465	LIRD01000002	BGC0001416	['AL066_08465_PCP.3']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2739	gold	AL066_08465_AMP-binding.4	homoserine	C(CO)[C@@H](C(=O)O)N	4	KPN93065.1	3679.0	4073.0	(783550, 784732, '(-)')	AL066_08465	LIRD01000002	BGC0001416	['AL066_08465_PCP.4']	665135	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas nunensis'}
ADD2740	gold	phqB_AMP-binding.1	4S-methylproline	C[C@H]1C[C@H](NC1)C(=O)O	1	AGA37269.1	251.0	654.0	(6993, 8202, '(-)')	phqB	JQ708195	BGC0000819	['phqB_TD.1', 'phqB_Condensation_DCL.1']	70095	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Penicillium', 'species': 'Penicillium fellutanum'}
ADD2741	gold	phqB_AMP-binding.2	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	2	AGA37269.1	1356.0	1758.0	(3681, 4887, '(-)')	phqB	JQ708195	BGC0000819	[]	70095	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Penicillium', 'species': 'Penicillium fellutanum'}
ADD2742	gold	ASPACDRAFT_42025_AMP-binding.1	ornithine	C(C[C@@H](C(=O)O)N)CN	1	XP_020058100.1	598.0	995.0	(1861744, 1862935, '(+)')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_PP-binding.1', 'ASPACDRAFT_42025_Condensation_DCL.1', 'ASPACDRAFT_42025_PCP.1', 'ASPACDRAFT_42025_Condensation_DCL.7']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2743	gold	ASPACDRAFT_42025_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	XP_020058100.1	1682.0	2090.0	(1864996, 1866220, '(+)')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_Condensation_DCL.2', 'ASPACDRAFT_42025_PCP.2']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2744	gold	ASPACDRAFT_42025_AMP-binding.3	4R-hydroxyproline	C1[C@H](NC[C@@H]1O)C(=O)O	3	XP_020058100.1	2801.0	3184.0	(1868353, 1869538, '+')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_Condensation_DCL.3', 'ASPACDRAFT_42025_PCP.3']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2745	gold	ASPACDRAFT_42025_AMP-binding.4	3R-hydroxyhomotyrosine	C1=CC(=CC=C1C[C@H]([C@@H](C(=O)O)N)O)O	4	XP_020058100.1	3881.0	4291.0	(1871629, 1872859, '(+)')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_Condensation_DCL.4', 'ASPACDRAFT_42025_PCP.4']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2746	gold	ASPACDRAFT_42025_AMP-binding.5	threonine	C[C@H]([C@@H](C(=O)O)N)O	5	XP_020058100.1	5003.0	5402.0	(1874995, 1876192, '(+)')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_Condensation_DCL.5', 'ASPACDRAFT_42025_PCP.5']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2747	gold	ASPACDRAFT_42025_AMP-binding.6	3S-hydroxy-4S-methylproline	C[C@@H]1[C@H](O)[C@H](NC1)C(=O)O	6	XP_020058100.1	6091.0	6489.0	(1878313, 1879507, '(+)')	ASPACDRAFT_42025	NW_017962980	BGC0001220	['ASPACDRAFT_42025_Condensation_DCL.6', 'ASPACDRAFT_42025_PCP.6']	34381	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus japonicus'}
ADD2748	gold	VIBHAR_01399_AMP-binding.1	2,3-dihydroxybenzoic acid	C1=CC(=C(C(=C1)O)O)C(=O)O	1	ABU70375.1	39.0	445.0	(1412684, 1413902, '(+)')	VIBHAR_01399	CP000789	BGC0001890	[]	1224742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Vibrionales', 'family': 'Vibrionaceae', 'genus': 'Vibrio', 'species': 'Vibrio campbellii'}
ADD2749	gold	VIBHAR_01401_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	ABU70377.1	477.0	871.0	(1416600, 1417782, '(+)')	VIBHAR_01401	CP000789	BGC0001890	['VIBHAR_01401_Condensation_Starter.1', 'VIBHAR_01401_PCP.1', 'VIBHAR_01401_Thioesterase.1']	1224742	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Vibrionales', 'family': 'Vibrionaceae', 'genus': 'Vibrio', 'species': 'Vibrio campbellii'}
ADD2750	gold	H074_31677_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	EME52974.1	12.0	402.0	(291860, 293030, '(-)')	H074_31677	AOHO01000074	BGC0001460	['H074_31677_PCP.1']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
